pEC50,standardized,EC50,Target1
6.9586072,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(-c2nc(OC)ccc2)nn1)C(C)C,110.00002908762926,0
9.0,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(-c2occc2)nn1)C(Cc1ncc(F)cn1)C,1.0,1
7.251812,S(=O)(=O)(Nc1n(c(-c2nc(OC)ccc2)nn1)-c1cnccc1)C(C(OC)c1ncc(C)cn1)C,55.99999651769192,0
7.0177288,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(-c2nc3c([nH]cc3)nc2)nn1)C(C(OC)c1ncc(C)cn1)C,95.99999269666408,0
7.8538718,Clc1cnc(C(OC)C(S(=O)(=O)Nc2n(c(C3OCCCC3)nn2)C2(C)CC2)C)nc1,14.000005297108746,0
7.3979402,Clc1c(-n2c(NS(=O)(=O)C(C(OC(C)C)c3ncc(C)cn3)C)nnc2COC)cc(OC)cc1,39.99998237804733,0
8.4436979,Clc1cnc(CC(S(=O)(=O)Nc2n(-c3c(OC)cccc3OC)c(-c3occc3)nn2)C)nc1,3.599996677918719,1
7.7695513,S(=O)(=O)(NC(=S)Nc1c(OC)cccc1OC)C(Cc1ncc(F)cn1)C,16.999991334382887,0
5.9586072,O=C(N(C)C)C1=C(O)C(c2c(OC)cccc2OC)=C(CCCC)NC1=O,1100.0002908762926,0
6.2924299,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(C2CNCC2)nn1)C(C(OC)c1ncc(C)cn1)C,509.999910636801,0
8.3010302,S(=O)(=O)(c1ccc(-c2c(C)nc(F)cc2)cc1)C=1C(=O)N(C(CC)c2cc3OCOc3cc2)C(CCCC)=NC=1O,4.999997647495204,1
8.3010302,S(=O)(=O)(c1ccc(-c2c(C)c(F)ncc2)cc1)C=1C(=O)N(C(CC)c2ccccc2)C(COCC)=NC=1O,4.999997647495204,1
8.3010302,S(=O)(=O)(c1ncc(C2CC2)cc1)C=1C(=O)N(c2c(OC)cccc2OC)C(CCCC)=NC=1O,4.999997647495204,1
5.5072398,O=C(NC1CCC1)CC(NC(=O)c1nn(CC(C)C)c(-c2c(OC)cccc2OC)c1)CCc1ccccc1,3109.99864637162,0
8.3010302,S(=O)(=O)(c1ccc(-c2c(C)nccc2)cc1)C=1C(=O)N(C(CC)c2cc(F)c(C#N)cc2)C(CCCC)=NC=1O,4.999997647495204,1
8.6382723,S(=O)(=O)(Nc1n(-c2c(OC)ncnc2OC)c(-c2ccccc2)nn1)C(C(C)c1ncc(C)cn1)C,2.299999279658322,1
7.8860564,Clc1cnc(C(C(S(=O)(=O)Nc2n(c(-c3nc(OC)ccc3)nn2)C2CCOCC2)C)C)nc1,13.000007414351717,0
8.3010302,S(=O)(=O)(c1ccc(-c2c(C)cncc2)cc1)C1=C(O)N(C(CC)c2cc3OCOc3cc2)C(CCCC)=NC1=O,4.999997647495204,1
7.2596374,Fc1c(F)ccc(Cc2oc(C3=C(O)C(c4cc(C(C)C)ccc4)=C(CCCC)NC3=O)nn2)c1,54.999988666255035,0
8.3010302,S(=O)(=O)(c1ccc(-c2c(C)c(F)ncc2)cc1)C=1C(=O)N(C(CC)c2cc(F)ccc2)C(CCCC)=NC=1O,4.999997647495204,1
8.2596369,O(C)c1c(c(OC)ccc1)C=1C(O)=C(c2oc(CCc3onc(-c4nccnc4)n3)nn2)C(=O)NC=1CCCC,5.500005198736845,1
8.3010302,S(=O)(=O)(c1ccc(-c2cnc(F)cc2)cc1)C1=C(O)N(C(C)c2cc(C#N)ccc2)C(CCCC)=NC1=O,4.999997647495204,1
7.8860564,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(-c2cc(C#N)c(OC)cc2)nn1)C(C(OC)c1ncc(C)cn1)C,13.000007414351717,0
8.8239088,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(C2NNC(C)C2)nn1)C(C(C)c1ncc(C)cn1)C,1.4999997960289173,1
6.4559321,S(=O)(=O)(Nc1n(c(-c2nc(OC)ccc2)nn1)-c1cc(C(F)(F)F)c(F)cc1)C(C(OC)c1ncc(C)cn1)C,349.9998836674418,0
9.318759,Brc1c(C)nc(C(O)C(S(=O)(=O)Nc2n(-c3c(OC)cccc3OC)c(-c3cnccc3)nn2)C)cc1,0.4799997376428772,1
6.9586072,Clc1cnc(C(OC)C(S(=O)(=O)Nc2n(-c3c(OC)ncnc3OC)c(C3OCCC3)nn2)C)nc1,110.00002908762926,0
8.8239088,Clc1cnc(C(OC)C(S(=O)(=O)Nc2n(-c3c(OC)ncnc3OC)c(CC3CCC3)nn2)C)nc1,1.4999997960289173,1
6.7447276,S(=O)(=O)(Nc1n2C(COC)COc3ncccc3-c2nn1)CCc1ncc(C)cn1,179.9999564383302,0
6.2076082,Clc1cnc(C(C(S(=O)(=O)Nc2n(c(C3OCCOC3)nn2)C2CCOCC2)C)C)nc1,620.0001577526174,0
8.2596369,FC1(F)CN(C(=O)Cc2oc(C3=C(O)C(c4c(OC)cccc4OC)=C(CCCC)NC3=O)nn2)C1,5.500005198736845,1
8.3010302,S(=O)(=O)(c1ccc(C(=O)NC)cc1)C1=C(O)N(c2c(OC)cccc2OC)C(CCCC)=NC1=O,4.999997647495204,1
7.8538718,Clc1cnc(C(C(S(=O)(=O)Nc2n(-c3c(OC)cccc3OC)c(C3C(C)CCO3)nn2)C)C)nc1,14.000005297108746,0
7.7958798,Clc1c(Cl)cccc1CN1CCN(C(=O)c2c(O)c(N(CC)c3ccccc3)c(CCCC)nc2O)CC1,16.00000800725365,0
8.3010302,S(=O)(=O)(c1ccc(-c2ccccc2)cc1)C1=C(O)N(c2c(OC)cccc2OC)C(CCC(C)C)=NC1=O,4.999997647495204,1
8.3010302,S(=O)(=O)(c1ccc(-c2cc(F)cnc2)cc1)C1=C(O)N(C(CC)c2ccccc2)C(C2CCCC2)=NC1=O,4.999997647495204,1
8.3010302,S(=O)(=O)(c1ccc(-c2c(C)nc(F)cc2)cc1)C=1C(=O)N(C(COCC)=NC=1O)C1c2c(cccc2)CC1,4.999997647495204,1
8.6020603,S(=O)(=O)(Nc1n(c(-c2nc(OC)ccc2)nn1)-c1c(C(F)(F)F)cccc1)C(C(OC)c1ncc(C)cn1)C,2.4999982231415516,1
5.3872161,S(=O)(=O)(Nc1n2C(COC)COc3c(-c2nn1)cc(F)cc3)CCc1ncc(C)cn1,4100.000408591638,0
8.2596369,O(C)c1c(c(OC)ccc1)C=1C(O)=C(c2oc(Cc3noc4c3cccc4)nn2)C(=O)NC=1CCCC,5.500005198736845,1
8.3010302,S(=O)(=O)(C1=C(O)N(c2c(CC)cccc2CC)C(CCCC)=NC1=O)C1CCC(O)CC1,4.999997647495204,1
8.4685211,Clc1cnc(C(C(S(=O)(=O)Nc2n(C(C)c3onc(C)n3)c(-c3nc(OC)ccc3)nn2)C)C)nc1,3.399999866579776,1
9.0409584,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(-c2cc(C)cnc2)nn1)C(C(O)c1ncc(C)cn1)C,0.9100004351606079,1
8.2596369,O=C(Nc1sccn1)Cc1oc(C2=C(O)C(c3c(OC)cccc3OC)=C(COCC)NC2=O)nn1,5.500005198736845,1
9.309804,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(-c2oc(C)cc2)nn1)C(C(O)c1nc2n(c1)C=CC=C2)C,0.4899999097065019,1
8.5686359,S(=O)(=O)(Nc1n(-c2c(OC(F)F)cccc2OC(F)F)c(-c2cnccc2)nn1)C(C(OC)c1ncc(C)cn1)C,2.700002087917581,1
7.3767509,S(=O)(=O)(Nc1n(c(-c2cc(C)cnc2)nn1)C1(C)CC1)C(C(OC(C)C)c1ncc(C)cn1)C,41.999981586894584,0
8.3467875,Clc1cnc(C(OC)C(S(=O)(=O)Nc2n(-c3c(OC)cccc3OC)c(C3NNC4C3CCCC4)nn2)C)nc1,4.499999857264951,1
7.9586072,Clc1ccc(CCS(=O)(=O)Nc2n(c(-c3sccc3)nn2)-c2c(OC)ccc(N3C(=O)CC3)c2)cc1,11.000002908762927,0
8.3010302,S(=O)(=O)(c1ccc(-c2c(C)c(F)ncc2)cc1)C1=C(O)N(C(c2ccccc2)C2CC2)C(CCCC)=NC1=O,4.999997647495204,1
8.2291479,Clc1cnc(C(OC)C(S(=O)(=O)Nc2n(C(COC)COC)c(-c3c4n(nc3)CCC4)nn2)C)nc1,5.900001200363874,1
8.3010302,S(=O)(=O)(c1ccc(-c2c(C(O)=N)cccc2)cc1)C1=C(O)N(C(COC)c2cc(C#N)ccc2)C(COC(C)C)=NC1=O,4.999997647495204,1
7.2076082,S(=O)(=O)(C(C)C)N1CC(S(=O)(=O)Nc2n(-c3c(OC)cccc3OC)c(-c3occc3)nn2)CCC1,62.000015775261744,0
9.8239088,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(-c2oc(C)cc2)nn1)CCc1c(C#N)cc(F)cc1,0.14999997960289174,1
7.3665314,Clc1cnc(C(OC)C(S(=O)(=O)Nc2n(C(COC)COC)c(C3CCC3)nn2)C)nc1,43.00001429923486,0
8.9208183,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(-c2oc(C)cc2)nn1)C(C(O)c1ncsc1)C,1.2000012543174203,1
8.3010302,S(=O)(=O)(c1ccc(-c2c(C)cncc2)cc1)C1=C(O)N(C(CO)c2ccccc2)C(CCCCC)=NC1=O,4.999997647495204,1
8.2596369,O=C(NCc1ccncc1)Cc1oc(C2=C(O)C(c3c(OC)cccc3OC)=C(CCCC)NC2=O)nn1,5.500005198736845,1
6.6020598,Clc1cnc(C(C(S(=O)(=O)Nc2n(CCOC)c(-c3cnccc3)nn2)C)C)nc1,250.0001101372527,0
6.6757174,Clc1cnc(C(OC)C(S(=O)(=O)Nc2n(CCS(=O)(=O)C)c(-c3nc(OC)ccc3)nn2)C)nc1,211.00007030297004,0
5.8961964,Clc1cnc(C(OC)C(S(=O)(=O)Nc2n(c(C3CC(CO)C3)nn2)C2(COC)CC2)C)nc1,1269.9996462905926,0
7.1739254,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(C2CC(C)(C)OC2)nn1)C(C(C)c1ncc(F)cn1)C,66.99996872870192,0
8.3010302,S(=O)(=O)(c1ccc(-c2c(C(=O)N)cc(F)cc2)cc1)C1=C(O)N(C(c2cc(C#N)ccc2)C2CC2)C(CCCC)=NC1=O,4.999997647495204,1
8.3010302,S(=O)(=O)(c1ccc(-c2ccc(OC(F)(F)F)cc2)cc1)C=1C(=O)N(c2c(OC)cccc2OC)C(CCCC)=NC=1O,4.999997647495204,1
8.4436979,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(-c2occc2)nn1)C1C(c2ncc(F)cn2)COC1,3.599996677918719,1
8.1487417,Clc1cnc(C(OC)C(S(=O)(=O)Nc2n(C(C)c3ncsc3)c(-c3nc(OC)ccc3)nn2)C)nc1,7.099999203523341,1
9.3372421,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(-c2nc(OC)ccc2)nn1)C(C(O)c1ncc(F)cn1)C,0.4600000723621415,1
8.3010302,S(=O)(=O)(c1c(C)oc(C)c1)C=1C(=O)N(c2c(OC)cccc2OC)C(CCCC)=NC=1O,4.999997647495204,1
8.3010302,S(=O)(=O)(c1ccc(-c2ccccc2)cc1)C1=C(O)N(c2c(OC)cccc2OC)C(COC(C)C)=NC1=O,4.999997647495204,1
6.9586072,Clc1cnc(C(C(S(=O)(=O)Nc2n(-c3c(OC)cccc3OC)c(CC(OC)(C)C)nn2)C)C)nc1,110.00002908762926,0
8.3010302,S(=O)(=O)(c1ccc(-c2c(C)nc(F)cc2)cc1)C=1C(=O)N(C(CC)c2ccc(C#N)cc2)C(CCCC)=NC=1O,4.999997647495204,1
8.2596369,Clc1ncc(Cc2oc(C3=C(O)C(c4c(OC)cc(F)cc4OC)=C(COCC)NC3=O)nn2)cc1,5.500005198736845,1
9.4559317,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(-c2oc(C)cc2)nn1)C(C(OC)c1ncc(C)cn1)C,0.3500002060293956,1
8.318759,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(-c2occc2)nn1)C1CN(c2ncc(F)cn2)CCC1,4.799997376428772,1
8.3010302,S(=O)(=O)(c1ccc(-c2c(C)[nH]nc2)cc1)C=1C(=O)N(C(COC)c2cc(C#N)ccc2)C(COC(C)C)=NC=1O,4.999997647495204,1
7.5086384,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(-c2scc(C(C)C)n2)nn1)CCc1c(C#N)cc(F)cc1,30.999993302097426,0
7.2596374,Brc1ccc(S(=O)(=O)C=2C(=O)N(C(COCC)=NC=2O)C2c3c(cccc3)CC2)cc1,54.999988666255035,0
7.5086384,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(C2CCC2)nn1)C(C(OC(C)C)c1ncc(C)nc1)C,30.999993302097426,0
8.3010302,S(=O)(=O)(c1ccc(-c2c(C)nc(F)cc2)cc1)C=1C(=O)N(C(CC)c2cc(F)cc(F)c2)C(CCCC)=NC=1O,4.999997647495204,1
8.3010302,Clc1ccc(C(=O)N2CCC(S(=O)(=O)C3=C(O)N(c4c(OC)cccc4OC)C(CCCC)=NC3=O)CC2)cc1,4.999997647495204,1
6.6989698,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(-c2occc2)nn1)C1C(N(C)OC1)c1ncc(F)cn1,200.0000941002361,0
6.8239088,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(-c2cc(C)cnc2)nn1)C1C(c2ncc(C)cn2)OCCC1,149.99997960289173,0
8.8860569,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(-c2nc(OC)ccc2)nn1)C(C(NC)c1ncc(C)cn1)C,1.2999992447548703,1
6.0268722,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(Cc2ccc(F)cc2)nn1)C(C(OC)c1ncc(C)cn1)C,939.9998839872128,0
7.9746943,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(-c2cc(C#N)ccc2)nn1)C(C(OC)c1ncc(C)cn1)C,10.599995966317078,0
6.0,Clc1cnc(C(OC)C(S(=O)(=O)Nc2n(CC3N(CC)CCC3)c(-c3nc(OC)ccc3)nn2)C)nc1,1000.0,0
8.3010302,S(=O)(=O)(c1ccc(-c2c(C)c(C#N)ccc2)cc1)C1=C(O)N(C(CC)c2cc(C#N)ccc2)C(CCCC)=NC1=O,4.999997647495204,1
6.7958798,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(-c2cnccc2)nn1)C(C(OC(C)C)c1ncc(C)cn1)C,160.00008007253655,0
9.5228786,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(-c2c3n(nc2)CCC3)nn1)C(C(C)c1ncc(OC)cn1)C,0.30000010035611846,1
7.2676063,S(=O)(=O)(Nc1n(-c2c(F)cccc2F)c(-c2nn(C)cc2)nn1)C(C(OC)c1ncc(C)nc1)C,53.999992561636866,0
8.1870871,S(=O)(=O)(Nc1n(-c2c(OC)ncnc2OC)c(-c2ncccc2)nn1)C(C(OC)c1ncc(C)cn1)C,6.499993165519894,1
7.070581,Clc1cnc(C(OC)C(S(=O)(=O)Nc2n(-c3c(OC)ncnc3OC)c(C3CC(C)(C)OC3)nn2)C)nc1,85.00001453918007,0
8.2596369,O(CC)CC1=C(c2c(OC)cccc2OC)C(O)=C(c2oc(Cc3nc(C)sc3)nn2)C(=O)N1,5.500005198736845,1
9.6989698,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(-c2oc(C)cc2)nn1)C1CN(c2ncc(F)cn2)CC(O)C1,0.20000009410023611,1
8.2596369,O(C)c1c(c(OC)ccc1)C=1C(O)=C(c2oc(Cc3onc(-c4ccccc4)n3)nn2)C(=O)NC=1CCCC,5.500005198736845,1
9.5376024,Clc1cnc(C(OC)C(S(=O)(=O)Nc2n(-c3c(OC)cccc3OC)c(C3C(C)(C)C3)nn2)C)nc1,0.2899997343032218,1
7.2596374,S(=O)(=O)(c1ccc(-c2cc(C(O)=NC)ccc2)cc1)C1=C(O)N(C(CCCC)=NC1=O)C1c2c(ccc(C#N)c2)CC1,54.999988666255035,0
8.3010302,S(=O)(=O)(c1ccc(-c2c(C)cncc2)cc1)C1=C(O)N(C(CC)c2cc(F)cc(C#N)c2)C(CCCC)=NC1=O,4.999997647495204,1
7.6777806,Clc1cnc(C(OC)C(S(=O)(=O)Nc2n(-c3c(OC)cccc3OC)c(C3C(CN)CC3)nn2)C)nc1,21.000005090066885,0
6.8239088,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(-c2cnccc2)nn1)C(C(OCC)c1ncc(C)cn1)C,149.99997960289173,0
8.3010302,S(=O)(=O)(c1ccc(-c2c(C(=O)N)cc(F)cc2)cc1)C=1C(=O)N(C(CC)c2cc(C#N)ccc2)C(CCCC)=NC=1O,4.999997647495204,1
6.0942039,O=C(O)CC(NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCN1CCNCC1,805.0004071060487,0
8.7695513,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(-c2nn3c(c2)CCC3)nn1)C(C(C)c1ncc(C)cn1)C,1.6999991334382887,1
8.3010302,S(=O)(=O)(c1ccc(-c2c(C)nccc2)cc1)C=1C(=O)N(C(COC)c2cc(F)cc(F)c2)C(COC(C)C)=NC=1O,4.999997647495204,1
7.2596374,Brc1ccc(S(=O)(=O)C=2C(=O)N(C(COC(C)C)=NC=2O)C2c3c(cccc3)CC2)cc1,54.999988666255035,0
8.3010302,S(=O)(=O)(c1ccc(-c2c(C)c(F)ncc2)cc1)C1=C(O)N(C(CC)c2cc3OCOc3cc2)C(CCCC)=NC1=O,4.999997647495204,1
6.7695513,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(Cc2ccc(OC)cc2)nn1)C(C(OC)c1ncc(C)cn1)C,169.99991334382887,0
8.3010302,S(=O)(=O)(c1ccc(-c2ccc(C(=O)NC3CC3)cc2)cc1)C=1C(=O)N(c2c(OC)cccc2OC)C(CCCC)=NC=1O,4.999997647495204,1
7.8860564,O(C)c1c(c(OC)ccc1)C=1C(O)=C(c2oc(Cc3ccccc3)nn2)C(=O)NC=1CCCC,13.000007414351717,0
6.2676063,Clc1cnc(C(OC)C(S(=O)(=O)Nc2n(c(C)nn2)C2(C)CC2)C)nc1,539.9999256163687,0
7.2596374,O(C)c1cc(-c2c(O)c(c(O)nc2CCCC)-c2oc(Cc3nc(C)sc3)nn2)ccc1,54.999988666255035,0
8.3010302,S(=O)(=O)(c1ccc(-c2c(C)c(F)ncc2)cc1)C=1C(=O)N(C(COC(C)C)=NC=1O)C1c2c(cccc2)CC1,4.999997647495204,1
8.3010302,S(=O)(=O)(c1ccc(-c2ccc(C(O)(C)C)cc2)cc1)C=1C(=O)N(c2c(OC)cccc2OC)C(CCCC)=NC=1O,4.999997647495204,1
9.251812,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(-c2oc(C)cc2)nn1)C(C(O)c1ncn2c1C=CC=C2)C,0.5599999651769204,1
8.9208183,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(-c2nn(CC)cc2)nn1)C(C(OC)c1ncc(C)nc1)C,1.2000012543174203,1
8.2365723,Clc1cnc(C(C(S(=O)(=O)Nc2n(-c3c(OC)cccc3OC)c(Cc3[nH]ncc3)nn2)C)C)nc1,5.799996079470185,1
10.21467,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(-c2oc(C)cc2)nn1)C(C(OCC)c1ncc(C)cn1)C,0.06100002317401107,1
6.6989698,O(C)c1c(c(OC)ccc1)C=1C(O)=C(c2oc(C3CC3)nn2)C(=O)NC=1CCCC,200.0000941002361,0
6.5376019,Clc1ncc(C(OC)C(S(=O)(=O)Nc2n(-c3c(OC)ncnc3OC)c(C3COCCC3)nn2)C)nc1,290.0000681779469,0
7.2596374,O=C(NCc1sc(C2=C(O)C(c3c(OC)cccc3OC)=C(COCC)NC2=O)nn1)c1ncccc1,54.999988666255035,0
9.6197891,Clc1cc(F)c(C2CN(C(=O)c3c(O)c(N(CC)c4ccccc4)c(CCCC)nc3O)CC2)nc1,0.23999981116326216,1
6.6989698,O(C)c1c(c(OC)cc(C)c1)C=1C(O)=C(c2oc(Cc3ccccc3)nn2)C(=O)NC=1CCCC,200.0000941002361,0
7.4317985,S(=O)(=O)(Nc1n(c(-c2nn(C)cc2)nn1)C1C(=O)N=CN=C1OC)C(C(C)c1ncc(OC)nc1)C,36.999980910471976,0
9.004365,Clc1cnc(C(OC)C(S(=O)(=O)Nc2n(-c3c(OC)cccc3OC)c(C3CC4(C3)CCC4)nn2)C)nc1,0.9899995564034562,1
10.522879,S(=O)(=O)(c1ccc(-c2c(OC)nccc2)cc1)C1=C(O)C(c2c(OC)cccc2OC)=C(CCCC)NC1=O,0.029999982404594255,1
7.4559321,Clc1ccc(CCS(=O)(=O)Nc2n(-c3c(OC)cccc3OC)c(-c3sccn3)nn2)cc1,34.999988366744184,0
8.3010302,S(=O)(=O)(c1ccc(-c2c(C)nccc2)cc1)C1=C(O)N(C(COC)c2ccccc2)C(CCCC)=NC1=O,4.999997647495204,1
8.3010302,S(=O)(=O)(c1ncc(-c2c(C)nc(F)cc2)cc1)C=1C(=O)N(C(CC)c2cc(C#N)ccc2)C(CCCC)=NC=1O,4.999997647495204,1
8.5528421,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(-c2nn(C)cc2)nn1)C(C(C)c1ncc(C)nc1)C,2.7999991532055506,1
8.3010302,S(=O)(=O)(c1ccc(-c2c(C)nc(F)cc2)cc1)C=1C(=O)N(C(COC)c2ccccc2)C(CC2CC2)=NC=1O,4.999997647495204,1
7.9586072,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(-c2oc(C)cc2)nn1)C1CC(C(O)C)COC1,11.000002908762927,0
8.0,S(=O)(=O)(Nc1n(c(-c2nc(OC)ccc2)nn1)-c1cc(OC)ccc1)C(C(OC)c1ncc(C)cn1)C,10.0,1
7.2596374,S(=O)(=O)(c1ccc(C(=O)Nc2cnc(F)cc2)cc1)C1=C(O)N(c2c(OC)cccc2OC)C(CCCC)=NC1=O,54.999988666255035,0
8.3010302,S(=O)(=O)(c1ccc(-c2c(C)nccc2)cc1)C=1C(=O)N(C(CC)c2ccccc2)C(COCC)=NC=1O,4.999997647495204,1
7.3142581,Clc1cnc(C(OC)C(S(=O)(=O)Nc2n(-c3c(OC)cccc3OC)c(-c3cnccc3)nn2)C)cc1,48.500018024156404,0
6.8860564,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(C2COCC2)nn1)C(C(C)c1ncc(C#N)cn1)C,130.00007414351717,0
5.004365,Fc1ccc(-n2c(-c3c(OC)cccc3OC)cc(C(=O)NC(CC(=O)O)C3CCCCC3)n2)cc1,9899.99556403456,0
9.7958803,S(=O)(=O)(Nc1n(c(-c2nc(OC)ccc2)nn1)C1(COC)CC1)C(C(OC(C)C)c1ncc(C)cn1)C,0.15999989586574276,1
6.6989698,Brc1ccc(S(=O)(=O)C=2C(=O)N(C(CC)c3ccccc3)C(COC(C)C)=NC=2O)cc1,200.0000941002361,0
8.3010302,S(=O)(=O)(c1ccc(-c2c(C(O)=N)cncc2)cc1)C1=C(O)N(C(CC)c2cc(C#N)ccc2)C(CC2CC2)=NC1=O,4.999997647495204,1
6.4948502,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(C2OCCOC2)nn1)C(C(OC(C)C)c1ncc(C)nc1)C,319.99986860906455,0
8.5228786,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(-c2scc(C)n2)nn1)C(Cc1ncc(F)cn1)C,3.0000010035611844,1
5.309804,Clc1cc(-c2c(C(=O)O)cc(C(=O)NC(CCC)c3ccccc3)cc2)c(-c2oc3c(n2)cccc3)cc1,4899.999097065019,0
8.3010302,S(=O)(=O)(c1ccc(-c2c3c(C(O)=NC3)ccc2)cc1)C1=C(O)N(C(CC)c2cc(C#N)ccc2)C(CCCC)=NC1=O,4.999997647495204,1
7.3979402,Clc1cnc(C(OC)C(S(=O)(=O)Nc2n(-c3c(OC)ncnc3OC)c(COCC(F)(F)F)nn2)C)nc1,39.99998237804733,0
8.3010302,S(=O)(=O)(c1ccc(-c2c(C(=O)OC)cccc2)cc1)C1=C(O)N(C(CC)c2cc(C#N)ccc2)C(CCCC)=NC1=O,4.999997647495204,1
7.5686364,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(C2CCC2)nn1)C(C(OC)c1ncc(C)nc1)C,26.99998979427093,0
8.2596369,O(C)c1c(c(OC)ccc1)C=1C(O)=C(c2oc(Cc3onc(-c4cnccc4)n3)nn2)C(=O)NC=1CCCC,5.500005198736845,1
8.3010302,S(=O)(=O)(c1ccc(-c2c(C#N)cccc2)cc1)C1=C(O)N(C(CC)c2cc(C#N)ccc2)C(CCCC)=NC1=O,4.999997647495204,1
6.6575775,Clc1cnc(C(OC)C(S(=O)(=O)Nc2n(C(C)C)c(-c3c4c(nn(C)c4)ccc3)nn2)C)nc1,219.99990840114523,0
8.2596369,Fc1ccc(C(N(C)C)c2oc(C3=C(O)C(c4c(OC)cccc4OC)=C(CCCC)NC3=O)nn2)cc1,5.500005198736845,1
8.1426678,Clc1cnc(C(OC(C)C)C(S(=O)(=O)Nc2n(C(COC)COC)c(-c3ccccc3)nn2)C)nc1,7.199995085582496,1
7.6777806,Clc1cnc(C(OC)C(S(=O)(=O)Nc2n(c(C3OCCC3)nn2)-c2c(F)cccc2)C)nc1,21.000005090066885,0
7.4202166,Clc1cnc(C(C(S(=O)(=O)Nc2n(-c3c(OC)ncnc3OC)c(COC(F)F)nn2)C)C)nc1,37.99998279638034,0
7.7447276,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(-c2oc(C)cc2)nn1)C(C(O)c1c(C)nc(C)o1)C,17.99999564383302,0
8.7695513,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(-c2nc(OC)ccc2)nn1)C(C(OC)c1c(OC)nc(C)cn1)C,1.6999991334382887,1
8.3010302,S(=O)(=O)(c1ccc(-c2c(C(=O)N)ccnc2)cc1)C=1C(=O)N(C(CC)c2cc(C#N)ccc2)C(CC2CC2)=NC=1O,4.999997647495204,1
8.3010302,S(=O)(=O)(c1ccc(-c2c(C)nccc2)cc1)C1=C(O)N(C(CO)c2ccccc2)C(CCCCC)=NC1=O,4.999997647495204,1
7.5528421,S(=O)(=O)(Nc1n(-c2c(OC)cccc2OC)c(-c2occc2)nn1)C1C(c2ncc(F)cn2)CCOC1,27.99999153205545,0
8.8239088,Clc1cnc(C(O)CS(=O)(=O)N(CC[Si](C)(C)C)c2n(-c3c(OC)cccc3OC)c(-c3nn(C)cc3)nn2)cc1,1.4999997960289173,1
6.6777806,Clc1ccc(CCS(=O)(=O)Nc2n(c(-c3sccc3)nn2)-c2c(OC)ccc(C(=O)O)c2)cc1,210.0000509006688,0
8.2596369,O=C(NCc1oc(C2=C(O)C(c3c(OC)c(OC)ccc3)=C(CCCC)NC2=O)nn1)c1ccccc1,5.500005198736845,1
8.3010302,S(=O)(=O)(c1ccc(-c2cc(OCOC)ccc2)cc1)C=1C(=O)N(c2c(OC)cccc2OC)C(CCCC)=NC=1O,4.999997647495204,1
8.3872166,Clc1cnc(C(C(S(=O)(=O)Nc2n(-c3c(OC)cccc3OC)c(C3CCC3)nn2)C)C)nc1,4.09999568829444,1
